,runtime_minutes,genres,title,foreign_gross,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
76,95.0,Family,Despicable Me,291600000.0,Despicable Me,69000000.0,251513985.0,543464573.0,3.6451302173913045,4.226086956521739,7.87629815942029
77,114.0,Adventure,Jack the Giant Slayer,132500000.0,Jack the Giant Slayer,195000000.0,65187603.0,197687603.0,0.3342954,0.6794871794871795,1.0137825794871795
77,114.0,Fantasy,Jack the Giant Slayer,132500000.0,Jack the Giant Slayer,195000000.0,65187603.0,197687603.0,0.3342954,0.6794871794871795,1.0137825794871795
87,92.0,Adventure,Trolls,193200000.0,Trolls,125000000.0,153707064.0,344150134.0,1.229656512,1.5456,2.753201072
87,92.0,Animation,Trolls,193200000.0,Trolls,125000000.0,153707064.0,344150134.0,1.229656512,1.5456,2.753201072
87,92.0,Comedy,Trolls,193200000.0,Trolls,125000000.0,153707064.0,344150134.0,1.229656512,1.5456,2.753201072
90,90.0,Drama,Red,108600000.0,Red,60000000.0,90380162.0,196439693.0,1.5063360333333333,1.81,3.273994883333333
91,,Thriller,Red,108600000.0,Red,60000000.0,90380162.0,196439693.0,1.5063360333333333,1.81,3.273994883333333
92,107.0,Drama,Red,108600000.0,Red,60000000.0,90380162.0,196439693.0,1.5063360333333333,1.81,3.273994883333333
95,130.0,Action,Jack Reacher,138300000.0,Jack Reacher,60000000.0,80070736.0,217370736.0,1.3345122666666667,2.305,3.6228456
95,130.0,Crime,Jack Reacher,138300000.0,Jack Reacher,60000000.0,80070736.0,217370736.0,1.3345122666666667,2.305,3.6228456
95,130.0,Thriller,Jack Reacher,138300000.0,Jack Reacher,60000000.0,80070736.0,217370736.0,1.3345122666666667,2.305,3.6228456
96,92.0,Action,Dracula Untold,160800000.0,Dracula Untold,70000000.0,55991880.0,220241723.0,0.799884,2.297142857142857,3.1463103285714284
96,92.0,Drama,Dracula Untold,160800000.0,Dracula Untold,70000000.0,55991880.0,220241723.0,0.799884,2.297142857142857,3.1463103285714284
96,92.0,Fantasy,Dracula Untold,160800000.0,Dracula Untold,70000000.0,55991880.0,220241723.0,0.799884,2.297142857142857,3.1463103285714284
97,169.0,Adventure,The Hobbit: An Unexpected Journey,718100000.0,The Hobbit: An Unexpected Journey,250000000.0,303003568.0,1017003568.0,1.212014272,2.8724,4.068014272
97,169.0,Family,The Hobbit: An Unexpected Journey,718100000.0,The Hobbit: An Unexpected Journey,250000000.0,303003568.0,1017003568.0,1.212014272,2.8724,4.068014272
97,169.0,Fantasy,The Hobbit: An Unexpected Journey,718100000.0,The Hobbit: An Unexpected Journey,250000000.0,303003568.0,1017003568.0,1.212014272,2.8724,4.068014272
98,136.0,Action,The Amazing Spider-Man,495900000.0,The Amazing Spider-Man,220000000.0,262030663.0,757890267.0,1.191048468181818,2.254090909090909,3.444955759090909
98,136.0,Adventure,The Amazing Spider-Man,495900000.0,The Amazing Spider-Man,220000000.0,262030663.0,757890267.0,1.191048468181818,2.254090909090909,3.444955759090909
98,136.0,Sci-Fi,The Amazing Spider-Man,495900000.0,The Amazing Spider-Man,220000000.0,262030663.0,757890267.0,1.191048468181818,2.254090909090909,3.444955759090909
108,98.0,Adventure,Night at the Museum: Secret of the Tomb,249500000.0,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,0.8956426850393701,1.9645669291338583,2.7854852047244094
108,98.0,Comedy,Night at the Museum: Secret of the Tomb,249500000.0,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,0.8956426850393701,1.9645669291338583,2.7854852047244094
108,98.0,Family,Night at the Museum: Secret of the Tomb,249500000.0,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,0.8956426850393701,1.9645669291338583,2.7854852047244094
119,80.0,Drama,Alpha,62300000.0,Alpha,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.2215686274509805,1.953428882352941
119,80.0,Horror,Alpha,62300000.0,Alpha,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.2215686274509805,1.953428882352941
119,80.0,Mystery,Alpha,62300000.0,Alpha,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.2215686274509805,1.953428882352941
120,96.0,Adventure,Alpha,62300000.0,Alpha,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.2215686274509805,1.953428882352941
120,96.0,Drama,Alpha,62300000.0,Alpha,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.2215686274509805,1.953428882352941
120,96.0,Family,Alpha,62300000.0,Alpha,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.2215686274509805,1.953428882352941
121,116.0,Crime,Alpha,62300000.0,Alpha,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.2215686274509805,1.953428882352941
125,121.0,Action,The Equalizer 2,88300000.0,The Equalizer 2,77000000.0,102084362.0,190453132.0,1.3257709350649352,1.1467532467532469,2.473417298701299
125,121.0,Crime,The Equalizer 2,88300000.0,The Equalizer 2,77000000.0,102084362.0,190453132.0,1.3257709350649352,1.1467532467532469,2.473417298701299
125,121.0,Thriller,The Equalizer 2,88300000.0,The Equalizer 2,77000000.0,102084362.0,190453132.0,1.3257709350649352,1.1467532467532469,2.473417298701299
128,,Animation,Noah,261399999.0,Noah,130000000.0,101200044.0,352831065.0,0.7784618769230769,2.010769223076923,2.7140851153846155
129,105.0,Drama,Noah,261399999.0,Noah,130000000.0,101200044.0,352831065.0,0.7784618769230769,2.010769223076923,2.7140851153846155
129,105.0,Thriller,Noah,261399999.0,Noah,130000000.0,101200044.0,352831065.0,0.7784618769230769,2.010769223076923,2.7140851153846155
130,138.0,Action,Noah,261399999.0,Noah,130000000.0,101200044.0,352831065.0,0.7784618769230769,2.010769223076923,2.7140851153846155
130,138.0,Adventure,Noah,261399999.0,Noah,130000000.0,101200044.0,352831065.0,0.7784618769230769,2.010769223076923,2.7140851153846155
130,138.0,Drama,Noah,261399999.0,Noah,130000000.0,101200044.0,352831065.0,0.7784618769230769,2.010769223076923,2.7140851153846155
131,138.0,Mystery,Shutter Island,166800000.0,Shutter Island,80000000.0,128012934.0,299461782.0,1.600161675,2.085,3.743272275
131,138.0,Thriller,Shutter Island,166800000.0,Shutter Island,80000000.0,128012934.0,299461782.0,1.600161675,2.085,3.743272275
137,110.0,Action,Immortals,143400000.0,Immortals,75000000.0,83504017.0,211562435.0,1.1133868933333333,1.912,2.820832466666667
137,110.0,Drama,Immortals,143400000.0,Immortals,75000000.0,83504017.0,211562435.0,1.1133868933333333,1.912,2.820832466666667
137,110.0,Fantasy,Immortals,143400000.0,Immortals,75000000.0,83504017.0,211562435.0,1.1133868933333333,1.912,2.820832466666667
139,124.0,Adventure,The Twilight Saga: Eclipse,398000000.0,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828.0,4.419584573529412,5.852941176470588,10.383865117647058
139,124.0,Drama,The Twilight Saga: Eclipse,398000000.0,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828.0,4.419584573529412,5.852941176470588,10.383865117647058
139,124.0,Fantasy,The Twilight Saga: Eclipse,398000000.0,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828.0,4.419584573529412,5.852941176470588,10.383865117647058
141,120.0,Action,Mad Max: Fury Road,224800000.0,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,1.02424236,1.4986666666666666,2.467320133333333
141,120.0,Adventure,Mad Max: Fury Road,224800000.0,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,1.02424236,1.4986666666666666,2.467320133333333
141,120.0,Sci-Fi,Mad Max: Fury Road,224800000.0,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,1.02424236,1.4986666666666666,2.467320133333333
144,111.0,Comedy,The Dilemma,21200000.0,The Dilemma,70000000.0,48475290.0,70546865.0,0.6925041428571429,0.3028571428571429,1.0078123571428572
144,111.0,Drama,The Dilemma,21200000.0,The Dilemma,70000000.0,48475290.0,70546865.0,0.6925041428571429,0.3028571428571429,1.0078123571428572
148,137.0,Biography,Unbroken,47800000.0,Unbroken,65000000.0,115637895.0,163527824.0,1.7790445384615385,0.7353846153846154,2.515812676923077
148,137.0,Drama,Unbroken,47800000.0,Unbroken,65000000.0,115637895.0,163527824.0,1.7790445384615385,0.7353846153846154,2.515812676923077
148,137.0,Sport,Unbroken,47800000.0,Unbroken,65000000.0,115637895.0,163527824.0,1.7790445384615385,0.7353846153846154,2.515812676923077
154,,,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
155,,,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
156,92.0,Action,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
156,92.0,Drama,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
157,92.0,Action,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
157,92.0,Drama,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
158,116.0,Action,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
158,116.0,Adventure,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
158,116.0,Thriller,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
159,116.0,Action,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
159,116.0,Adventure,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
159,116.0,Thriller,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
160,140.0,Action,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
160,140.0,Adventure,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
160,140.0,Drama,Robin Hood,216400000.0,Robin Hood,210000000.0,105487148.0,322459006.0,0.5023197523809524,1.0304761904761905,1.5355190761904762
161,140.0,Action,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
161,140.0,Adventure,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
161,140.0,Drama,Robin Hood,216400000.0,Robin Hood,99000000.0,30824628.0,84747441.0,0.3113598787878788,2.1858585858585857,0.8560347575757575
168,114.0,Comedy,Dinner for Schmucks,13800000.0,Dinner for Schmucks,69000000.0,73026337.0,86796502.0,1.0583527101449275,0.2,1.2579203188405796
173,95.0,Adventure,Due Date,111200000.0,Due Date,65000000.0,100539043.0,211739043.0,1.5467545076923077,1.7107692307692308,3.2575237384615385
173,95.0,Comedy,Due Date,111200000.0,Due Date,65000000.0,100539043.0,211739043.0,1.5467545076923077,1.7107692307692308,3.2575237384615385
174,88.0,Adventure,Mars Needs Moms,17600000.0,Mars Needs Moms,150000000.0,21392758.0,39549758.0,0.14261838666666668,0.11733333333333333,0.26366505333333334
174,88.0,Animation,Mars Needs Moms,17600000.0,Mars Needs Moms,150000000.0,21392758.0,39549758.0,0.14261838666666668,0.11733333333333333,0.26366505333333334
174,88.0,Family,Mars Needs Moms,17600000.0,Mars Needs Moms,150000000.0,21392758.0,39549758.0,0.14261838666666668,0.11733333333333333,0.26366505333333334
176,102.0,Comedy,Grown Ups,109400000.0,Grown Ups,75000000.0,162001186.0,272223430.0,2.160015813333333,1.4586666666666666,3.629645733333333
189,123.0,Action,Warcraft,386300000.0,Warcraft,160000000.0,47225655.0,425522281.0,0.29516034375,2.414375,2.65951425625
189,123.0,Adventure,Warcraft,386300000.0,Warcraft,160000000.0,47225655.0,425522281.0,0.29516034375,2.414375,2.65951425625
189,123.0,Fantasy,Warcraft,386300000.0,Warcraft,160000000.0,47225655.0,425522281.0,0.29516034375,2.414375,2.65951425625
191,119.0,Action,The Green Hornet,129000000.0,The Green Hornet,110000000.0,98780042.0,229155503.0,0.8980003818181819,1.1727272727272726,2.0832318454545455
191,119.0,Comedy,The Green Hornet,129000000.0,The Green Hornet,110000000.0,98780042.0,229155503.0,0.8980003818181819,1.1727272727272726,2.0832318454545455
191,119.0,Crime,The Green Hornet,129000000.0,The Green Hornet,110000000.0,98780042.0,229155503.0,0.8980003818181819,1.1727272727272726,2.0832318454545455
199,133.0,Action,American Sniper,197300000.0,American Sniper,58000000.0,350126372.0,547326372.0,6.036661586206897,3.4017241379310343,9.436661586206897
199,133.0,Biography,American Sniper,197300000.0,American Sniper,58000000.0,350126372.0,547326372.0,6.036661586206897,3.4017241379310343,9.436661586206897
199,133.0,Drama,American Sniper,197300000.0,American Sniper,58000000.0,350126372.0,547326372.0,6.036661586206897,3.4017241379310343,9.436661586206897
200,137.0,Action,Valerian and the City of a Thousand Planets,184700000.0,Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,0.2248853888888889,1.0261111111111112,1.1949908666666667
200,137.0,Adventure,Valerian and the City of a Thousand Planets,184700000.0,Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,0.2248853888888889,1.0261111111111112,1.1949908666666667
200,137.0,Fantasy,Valerian and the City of a Thousand Planets,184700000.0,Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,0.2248853888888889,1.0261111111111112,1.1949908666666667
202,102.0,Adventure,Cars 3,231000000.0,Cars 3,175000000.0,152901115.0,383541369.0,0.8737206571428572,1.32,2.1916649657142857
202,102.0,Animation,Cars 3,231000000.0,Cars 3,175000000.0,152901115.0,383541369.0,0.8737206571428572,1.32,2.1916649657142857
202,102.0,Comedy,Cars 3,231000000.0,Cars 3,175000000.0,152901115.0,383541369.0,0.8737206571428572,1.32,2.1916649657142857
204,95.0,Adventure,Paddington,191800000.0,Paddington,55000000.0,76223578.0,258789097.0,1.3858832363636364,3.4872727272727273,4.705256309090909
204,95.0,Comedy,Paddington,191800000.0,Paddington,55000000.0,76223578.0,258789097.0,1.3858832363636364,3.4872727272727273,4.705256309090909
204,95.0,Family,Paddington,191800000.0,Paddington,55000000.0,76223578.0,258789097.0,1.3858832363636364,3.4872727272727273,4.705256309090909
207,93.0,Adventure,Brave,303200000.0,Brave,185000000.0,237282182.0,554606532.0,1.2826063891891892,1.6389189189189188,2.997873145945946
207,93.0,Animation,Brave,303200000.0,Brave,185000000.0,237282182.0,554606532.0,1.2826063891891892,1.6389189189189188,2.997873145945946
207,93.0,Comedy,Brave,303200000.0,Brave,185000000.0,237282182.0,554606532.0,1.2826063891891892,1.6389189189189188,2.997873145945946
212,112.0,Comedy,The Change-Up,38400000.0,The Change-Up,52000000.0,37243418.0,75997067.0,0.7162195769230769,0.7384615384615385,1.4614820576923078
212,112.0,Fantasy,The Change-Up,38400000.0,The Change-Up,52000000.0,37243418.0,75997067.0,0.7162195769230769,0.7384615384615385,1.4614820576923078
214,87.0,Adventure,Alvin and the Chipmunks: Chipwrecked,209600000.0,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,1.6638423625,2.62,4.3636065375
214,87.0,Animation,Alvin and the Chipmunks: Chipwrecked,209600000.0,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,1.6638423625,2.62,4.3636065375
214,87.0,Comedy,Alvin and the Chipmunks: Chipwrecked,209600000.0,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,1.6638423625,2.62,4.3636065375
218,131.0,Action,Pacific Rim,309200000.0,Pacific Rim,190000000.0,101802906.0,411002906.0,0.5358047684210526,1.6273684210526316,2.1631731894736843
218,131.0,Adventure,Pacific Rim,309200000.0,Pacific Rim,190000000.0,101802906.0,411002906.0,0.5358047684210526,1.6273684210526316,2.1631731894736843
218,131.0,Sci-Fi,Pacific Rim,309200000.0,Pacific Rim,190000000.0,101802906.0,411002906.0,0.5358047684210526,1.6273684210526316,2.1631731894736843
220,132.0,Action,X-Men: Days of Future Past,513900000.0,X-Men: Days of Future Past,200000000.0,233921534.0,747862775.0,1.16960767,2.5695,3.739313875
220,132.0,Adventure,X-Men: Days of Future Past,513900000.0,X-Men: Days of Future Past,200000000.0,233921534.0,747862775.0,1.16960767,2.5695,3.739313875
220,132.0,Sci-Fi,X-Men: Days of Future Past,513900000.0,X-Men: Days of Future Past,200000000.0,233921534.0,747862775.0,1.16960767,2.5695,3.739313875
222,134.0,Adventure,Fantastic Beasts: The Crimes of Grindelwald,494100000.0,Fantastic Beasts: The Crimes of Grindelwald,200000000.0,159555901.0,652220086.0,0.797779505,2.4705,3.26110043
222,134.0,Family,Fantastic Beasts: The Crimes of Grindelwald,494100000.0,Fantastic Beasts: The Crimes of Grindelwald,200000000.0,159555901.0,652220086.0,0.797779505,2.4705,3.26110043
222,134.0,Fantasy,Fantastic Beasts: The Crimes of Grindelwald,494100000.0,Fantastic Beasts: The Crimes of Grindelwald,200000000.0,159555901.0,652220086.0,0.797779505,2.4705,3.26110043
226,72.0,Documentary,The Great Wall,289400000.0,The Great Wall,150000000.0,45157105.0,334486852.0,0.30104736666666665,1.9293333333333333,2.2299123466666666
227,103.0,Action,The Great Wall,289400000.0,The Great Wall,150000000.0,45157105.0,334486852.0,0.30104736666666665,1.9293333333333333,2.2299123466666666
227,103.0,Adventure,The Great Wall,289400000.0,The Great Wall,150000000.0,45157105.0,334486852.0,0.30104736666666665,1.9293333333333333,2.2299123466666666
227,103.0,Fantasy,The Great Wall,289400000.0,The Great Wall,150000000.0,45157105.0,334486852.0,0.30104736666666665,1.9293333333333333,2.2299123466666666
228,124.0,Action,Jurassic World,1019.4,Jurassic World,215000000.0,652270625.0,1648854864.0,3.0338168604651163,4.74139534883721e-06,7.669092390697674
228,124.0,Adventure,Jurassic World,1019.4,Jurassic World,215000000.0,652270625.0,1648854864.0,3.0338168604651163,4.74139534883721e-06,7.669092390697674
228,124.0,Sci-Fi,Jurassic World,1019.4,Jurassic World,215000000.0,652270625.0,1648854864.0,3.0338168604651163,4.74139534883721e-06,7.669092390697674
229,132.0,Action,John Carter,211100000.0,John Carter,275000000.0,73058679.0,282778100.0,0.26566792363636366,0.7676363636363637,1.028284
229,132.0,Adventure,John Carter,211100000.0,John Carter,275000000.0,73058679.0,282778100.0,0.26566792363636366,0.7676363636363637,1.028284
229,132.0,Sci-Fi,John Carter,211100000.0,John Carter,275000000.0,73058679.0,282778100.0,0.26566792363636366,0.7676363636363637,1.028284
231,135.0,Action,The Bourne Legacy,162900000.0,The Bourne Legacy,125000000.0,113203870.0,280355920.0,0.90563096,1.3032,2.24284736
231,135.0,Adventure,The Bourne Legacy,162900000.0,The Bourne Legacy,125000000.0,113203870.0,280355920.0,0.90563096,1.3032,2.24284736
231,135.0,Thriller,The Bourne Legacy,162900000.0,The Bourne Legacy,125000000.0,113203870.0,280355920.0,0.90563096,1.3032,2.24284736
241,100.0,Adventure,Happy Feet Two,86400000.0,Happy Feet Two,135000000.0,64006466.0,157956466.0,0.47412197037037035,0.64,1.1700478962962964
241,100.0,Animation,Happy Feet Two,86400000.0,Happy Feet Two,135000000.0,64006466.0,157956466.0,0.47412197037037035,0.64,1.1700478962962964
241,100.0,Comedy,Happy Feet Two,86400000.0,Happy Feet Two,135000000.0,64006466.0,157956466.0,0.47412197037037035,0.64,1.1700478962962964
246,116.0,Action,Baywatch,119800000.0,Baywatch,60000000.0,58060186.0,175863783.0,0.9676697666666667,1.9966666666666666,2.93106305
246,116.0,Comedy,Baywatch,119800000.0,Baywatch,60000000.0,58060186.0,175863783.0,0.9676697666666667,1.9966666666666666,2.93106305
246,116.0,Crime,Baywatch,119800000.0,Baywatch,60000000.0,58060186.0,175863783.0,0.9676697666666667,1.9966666666666666,2.93106305
251,114.0,Action,Ender's Game,63800000.0,Ender's Game,110000000.0,61737191.0,127983283.0,0.5612471909090909,0.58,1.1634843909090908
251,114.0,Adventure,Ender's Game,63800000.0,Ender's Game,110000000.0,61737191.0,127983283.0,0.5612471909090909,0.58,1.1634843909090908
251,114.0,Fantasy,Ender's Game,63800000.0,Ender's Game,110000000.0,61737191.0,127983283.0,0.5612471909090909,0.58,1.1634843909090908
252,107.0,Action,Deepwater Horizon,60400000.0,Deepwater Horizon,156000000.0,61433527.0,122603824.0,0.39380466025641025,0.3871794871794872,0.7859219487179487
252,107.0,Drama,Deepwater Horizon,60400000.0,Deepwater Horizon,156000000.0,61433527.0,122603824.0,0.39380466025641025,0.3871794871794872,0.7859219487179487
252,107.0,History,Deepwater Horizon,60400000.0,Deepwater Horizon,156000000.0,61433527.0,122603824.0,0.39380466025641025,0.3871794871794872,0.7859219487179487
254,128.0,Action,Jurassic World: Fallen Kingdom,891800000.0,Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,2.4571750588235295,5.245882352941177,7.681016464705882
254,128.0,Adventure,Jurassic World: Fallen Kingdom,891800000.0,Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,2.4571750588235295,5.245882352941177,7.681016464705882
254,128.0,Sci-Fi,Jurassic World: Fallen Kingdom,891800000.0,Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,2.4571750588235295,5.245882352941177,7.681016464705882
258,141.0,Action,Wonder Woman,409300000.0,Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
258,141.0,Adventure,Wonder Woman,409300000.0,Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
258,141.0,Fantasy,Wonder Woman,409300000.0,Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
259,60.0,Sci-Fi,Wonder Woman,409300000.0,Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
260,75.0,Documentary,Wonder Woman,409300000.0,Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
260,75.0,Drama,Wonder Woman,409300000.0,Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
260,75.0,Sport,Wonder Woman,409300000.0,Wonder Woman,150000000.0,412563408.0,821133378.0,2.75042272,2.728666666666667,5.47422252
263,164.0,Action,The Dark Knight Rises,636800000.0,The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,1.6295967236363635,2.3156363636363637,3.9434149054545453
263,164.0,Thriller,The Dark Knight Rises,636800000.0,The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,1.6295967236363635,2.3156363636363637,3.9434149054545453
264,135.0,Drama,Downsizing,30600000.0,Downsizing,68000000.0,24449754.0,54462971.0,0.35955520588235296,0.45,0.800926044117647
264,135.0,Sci-Fi,Downsizing,30600000.0,Downsizing,68000000.0,24449754.0,54462971.0,0.35955520588235296,0.45,0.800926044117647
274,128.0,Action,Mortal Engines,67700000.0,Mortal Engines,100000000.0,15951040.0,85287417.0,0.1595104,0.677,0.85287417
274,128.0,Adventure,Mortal Engines,67700000.0,Mortal Engines,100000000.0,15951040.0,85287417.0,0.1595104,0.677,0.85287417
274,128.0,Fantasy,Mortal Engines,67700000.0,Mortal Engines,100000000.0,15951040.0,85287417.0,0.1595104,0.677,0.85287417
280,,Drama,Elysium,193100000.0,Elysium,120000000.0,93050117.0,286192091.0,0.7754176416666667,1.6091666666666666,2.3849340916666666
281,109.0,Action,Elysium,193100000.0,Elysium,120000000.0,93050117.0,286192091.0,0.7754176416666667,1.6091666666666666,2.3849340916666666
281,109.0,Drama,Elysium,193100000.0,Elysium,120000000.0,93050117.0,286192091.0,0.7754176416666667,1.6091666666666666,2.3849340916666666
281,109.0,Sci-Fi,Elysium,193100000.0,Elysium,120000000.0,93050117.0,286192091.0,0.7754176416666667,1.6091666666666666,2.3849340916666666
282,134.0,Action,Black Panther,646900000.0,Black Panther,200000000.0,700059566.0,1348258224.0,3.50029783,3.2345,6.74129112
282,134.0,Adventure,Black Panther,646900000.0,Black Panther,200000000.0,700059566.0,1348258224.0,3.50029783,3.2345,6.74129112
282,134.0,Sci-Fi,Black Panther,646900000.0,Black Panther,200000000.0,700059566.0,1348258224.0,3.50029783,3.2345,6.74129112
288,97.0,Adventure,The Boss Baby,353000000.0,The Boss Baby,125000000.0,175003033.0,510878762.0,1.400024264,2.824,4.087030096
288,97.0,Animation,The Boss Baby,353000000.0,The Boss Baby,125000000.0,175003033.0,510878762.0,1.400024264,2.824,4.087030096
288,97.0,Comedy,The Boss Baby,353000000.0,The Boss Baby,125000000.0,175003033.0,510878762.0,1.400024264,2.824,4.087030096
295,141.0,Action,Kingsman: The Golden Circle,310700000.0,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,0.9637965192307693,2.9875,3.930804769230769
295,141.0,Adventure,Kingsman: The Golden Circle,310700000.0,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,0.9637965192307693,2.9875,3.930804769230769
295,141.0,Comedy,Kingsman: The Golden Circle,310700000.0,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,0.9637965192307693,2.9875,3.930804769230769
296,100.0,Adventure,Tangled,391000000.0,Tangled,260000000.0,200821936.0,586477240.0,0.7723920615384615,1.5038461538461538,2.255681692307692
296,100.0,Animation,Tangled,391000000.0,Tangled,260000000.0,200821936.0,586477240.0,0.7723920615384615,1.5038461538461538,2.255681692307692
296,100.0,Comedy,Tangled,391000000.0,Tangled,260000000.0,200821936.0,586477240.0,0.7723920615384615,1.5038461538461538,2.255681692307692
297,104.0,Action,Tower Heist,74900000.0,Tower Heist,85000000.0,78046570.0,150422946.0,0.9181949411764706,0.8811764705882353,1.7696817176470587
297,104.0,Comedy,Tower Heist,74900000.0,Tower Heist,85000000.0,78046570.0,150422946.0,0.9181949411764706,0.8811764705882353,1.7696817176470587
297,104.0,Crime,Tower Heist,74900000.0,Tower Heist,85000000.0,78046570.0,150422946.0,0.9181949411764706,0.8811764705882353,1.7696817176470587
298,103.0,Adventure,The Smurfs,421100000.0,The Smurfs,110000000.0,142614158.0,563749323.0,1.2964923454545454,3.828181818181818,5.124993845454545
298,103.0,Animation,The Smurfs,421100000.0,The Smurfs,110000000.0,142614158.0,563749323.0,1.2964923454545454,3.828181818181818,5.124993845454545
298,103.0,Comedy,The Smurfs,421100000.0,The Smurfs,110000000.0,142614158.0,563749323.0,1.2964923454545454,3.828181818181818,5.124993845454545
299,98.0,Action,Unstoppable,86200000.0,Unstoppable,95000000.0,81562942.0,165720921.0,0.8585572842105264,0.9073684210526316,1.744430747368421
299,98.0,Thriller,Unstoppable,86200000.0,Unstoppable,95000000.0,81562942.0,165720921.0,0.8585572842105264,0.9073684210526316,1.744430747368421
300,116.0,Action,Unstoppable,86200000.0,Unstoppable,95000000.0,81562942.0,165720921.0,0.8585572842105264,0.9073684210526316,1.744430747368421
300,116.0,Crime,Unstoppable,86200000.0,Unstoppable,95000000.0,81562942.0,165720921.0,0.8585572842105264,0.9073684210526316,1.744430747368421
301,65.0,Documentary,Unstoppable,86200000.0,Unstoppable,95000000.0,81562942.0,165720921.0,0.8585572842105264,0.9073684210526316,1.744430747368421
